ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,UPC,Product Type,Panel Type,Native Resolution (pixels),Total Native Resolution (megapixels),Screen Size (inches),Screen Area (square inches),Model Features,Features Enabled in Default On Mode,Features Enabled in Default Sleep Mode,Signal or Data Interfaces,Power Source,On Mode Power (watts),Maximum On Mode Power Limit for Signage Certification (watts),Sleep Mode Power (watts),Maximum Sleep Mode Power Limit for Signage Certification (watts),Off Mode Power (watts),On Mode Power at 12 Lux at 115 Volts (W),On Mode Power at 300 Lux (watts),Monitor Total Energy Consumption at 115 Volts (kWh/yr),Maximum Total Energy Consumption Limit for Monitor Certification (kWh/yr),Maximum Luminance (candelas per square meter),Enhanced-Performance Display?,Color Gamut,Color Spaces Supported,High Dynamic Range (HDR),Display Contrast Ratio  at 0 deg. Horiz. Viewing Angle,Reported Contrast Ratio at -85 Degrees (Left) Horizontal Viewing Angle,Reported Contrast Ratio at +85 Degrees (Right) Horizontal Viewing Angle,USB-C with Power Delivery Supported,Maximum Power Delivery (W),Tiled Display System,Maximum Tiled Configuration,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets Most Efficient 2023 Criteria
2401439,"LG Electronics, Inc.",LG,27BK55YP-*,27BK55YP,",,(""*"" can be 'blank' or A~Z,Ex.:27BK55YP-B)",,Monitor,IPS LCD,1920 x 1080,2.1,27,311.67,Built-In Speakers,Built-In Speakers,None,"VGA,DVI,Display,HDMI",Ac to dc internal power supply,13.48,,0.13,,0.13,,,42.09,52.06,250,No,0.7,None,N/A,2,,,No,,,,09/06/2022 12:00:00 AM,09/08/2022 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_27BK55YP_090320220936688_7532699,Yes
2351065,"LG Electronics, Inc.",LG,27BK67U-B,27BK67U,,,Monitor,IPS LCD,3840 x 2160,8.3,27,310.47,USB-C,None,None,"Display,HDMI,USB",Ac to dc external power supply,21.36,,0.25,,0.22,,,66.92,76.83,250,No,0.8,None,N/A,2,,,No,,,,01/15/2020 12:00:00 AM,11/26/2019 12:00:00 AM,"United States, Canada",ES_1118034_27BK67U_11262019080044_5244433,No
2353926,"LG Electronics, Inc.",LG,27BL55U-B,27BL55U,,,Monitor,IPS LCD,3840 x 2160,8.3,27,310.47,None,None,None,"Display,HDMI",Ac to dc external power supply,23.9,,0.13,,0.13,,,74.01,76.83,250,No,0.8,None,N/A,2,,,No,,,,01/23/2020 12:00:00 AM,01/20/2020 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_27BL55U_01212020083613_5773320,No
2358768,"LG Electronics, Inc.",LG,27BL55U-B,27BL55U,"27BN55U-B,27BN55U,All models are identical to each other except for different enclosure or sales region",,Monitor,IPS LCD,3840 x 2160,8.3,27,310.47,None,None,None,"Display,HDMI",Ac to dc external power supply,23.9,,0.13,,0.13,,,74.01,76.83,250,No,0.8,None,N/A,2,,,No,,,,01/30/2019 12:00:00 AM,01/20/2020 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_27BL55U_03242020071930_4370238,No
2349851,"LG Electronics, Inc.",LG,27BL650C-B,27BL650C,,,Monitor,IPS LCD,1920 x 1080,2.1,27,311.67,Built-In Speakers,Built-In Speakers,None,"Display,HDMI,USB",Ac to dc external power supply,13.47,,0.31,,0.22,,,43.06,54.81,250,No,0.7,None,N/A,2,,,Yes,,,,12/20/2019 12:00:00 AM,11/12/2019 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_27BL650C_11122019034747_0467301,No
2363762,"LG Electronics, Inc.",LG,27BL85U-#,27BL85U,",,27BL85U-#(# can be 'blank' or A~Z,Ex.:27BL85U-W, 27BN85U-B)",719192625662,Monitor,IPS LCD,3840 x 2160,8.3,27,310.47,"USB-C,Built-In Speakers",Built-In Speakers,None,"Display,HDMI,USB",Ac to dc external power supply,24.89,,0.16,,0.14,,,77.19,79.58,350,No,0.8,None,N/A,2,,,No,,,,01/14/2020 12:00:00 AM,07/26/2020 12:00:00 AM,"United States, Canada",ES_1118034_27BL85U_07282020092034_8034449,No
2359486,"LG Electronics, Inc.",LG,27BN550Y-#,27BN550Y,,,Monitor,IPS LCD,1920 x 1080,2.1,27,311.67,Built-In Speakers,None,None,"DVI,Display,HDMI",Ac to dc internal power supply,13.05,,0.13,,0.13,,,40.76,52.06,250,No,0.7,None,N/A,2,,,No,,,,06/20/2020 12:00:00 AM,05/07/2020 12:00:00 AM,"United States, Canada",ES_1118034_27BN550Y_05072020082822_0102835,Yes
2401505,"LG Electronics, Inc.",LG,27BN55UP-*,27BN55UP,",,(""*"" can be 'blank' or A~Z,Ex.:27BN55UP-B)",,Monitor,IPS LCD,3840 x 2160,8.3,27,310.47,None,None,None,"Display,HDMI",Ac to dc external power supply,23.9,,0.13,,0.13,,,74.01,76.83,250,No,0.8,None,N/A,2,,,No,,,,09/06/2022 12:00:00 AM,09/08/2022 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_27BN55UP_090320221000773_1174836,No
2356468,"LG Electronics, Inc.",LG,27BN650Y-*,27BN650Y,",,(""*"" can be 'blank' or A~Z,Ex.:27BN650Y-W)",,Monitor,IPS LCD,1920 x 1080,2.1,27,311.67,Built-In Speakers,None,None,"DVI,Display,HDMI",Ac to dc internal power supply,15.99,,0.19,,0.19,,,50.1,52.06,250,No,0.7,None,N/A,2,,,No,,,,05/01/2020 12:00:00 AM,03/18/2020 12:00:00 AM,"United States, Canada",ES_1118034_27BN650Y_03182020060326_1406837,No
2364031,"LG Electronics, Inc.",LG,27BN65Q-*,27BN65Q,",,(* can be 'blank' or A~Z,Ex.:27BN65Q-B)",,Monitor,IPS LCD,2560 x 1440,3.7,27,310.47,None,None,None,"Display,HDMI",Ac to dc external power supply,18.06,,0.16,,0.15,,,56.27,58.4,420,No,0.7,None,N/A,2,,,Yes,,,,09/19/2020 12:00:00 AM,08/04/2020 12:00:00 AM,"United States, Canada",ES_1118034_27BN65Q_08052020072242_2162932,No
2401434,"LG Electronics, Inc.",LG,27BN65QP-*,27BN65QP,",,(""*"" can be 'blank' or A~Z,Ex.:27BN65QP-B)",,Monitor,IPS LCD,2560 x 1440,3.7,27,310.47,None,None,None,"Display,HDMI",Ac to dc external power supply,18.06,,0.16,,0.15,,,56.27,58.4,420,No,0.7,None,N/A,2,,,Yes,,,,09/06/2022 12:00:00 AM,09/09/2022 12:00:00 AM,"United States, Canada",ES_1118034_27BN65QP_090320221114973_8007062,No
2401256,"LG Electronics, Inc.",LG,27BN65YP-*,27BN65YP,",,(""*"" can be 'blank' or A~Z,Ex.:227BN65YP-W)",,Monitor,IPS LCD,1920 x 1080,2.1,27,311.67,Built-In Speakers,None,None,"DVI,Display,HDMI",Ac to dc internal power supply,15.99,,0.19,,0.19,,,50.1,52.06,250,No,0.7,None,N/A,2,,,No,,,,09/05/2022 12:00:00 AM,09/08/2022 12:00:00 AM,"United States, Canada",ES_1118034_27BN65YP_090320220759191_8321621,No
2393858,"LG Electronics, Inc.",LG,27BN85U-*,27BN85U,",,(""*"" can be 'blank' or A~Z, Ex.:27BL85U-W,27BN85U-B)",195174002100,Monitor,IPS LCD,3840 x 2160,8.3,27,310.47,"USB-C,Built-In Speakers",Built-In Speakers,None,"Display,HDMI,USB",Ac to dc external power supply,24.89,,0.16,,0.14,,,77.19,79.58,350,No,0.8,None,N/A,2,,,No,,,,03/15/2022 12:00:00 AM,03/15/2022 12:00:00 AM,"United States, Canada",ES_1118034_27BN85U_031120222039273_5559857,No
2393849,"LG Electronics, Inc.",LG,27BN85UN-*,27BN85UN,",,(""*"" can be 'blank' or A~Z, Ex.:27BN85UN-B)",195174038949,Monitor,IPS LCD,3840 x 2160,8.3,27,310.47,"USB-C,Built-In Speakers",Built-In Speakers,None,"Display,HDMI,USB",Ac to dc external power supply,24.89,,0.16,,0.14,,,77.19,79.58,350,No,0.8,None,N/A,2,,,No,,,,03/15/2022 12:00:00 AM,03/15/2022 12:00:00 AM,"United States, Canada",ES_1118034_27BN85UN_031820220107998_4001375,No
2361151,"LG Electronics, Inc.",LG,27BN88U-*,27BN88U,",,(""*"" can be 'blank' or A~Z,Ex.:27UN880-B)",,Monitor,IPS LCD,3840 x 2160,8.3,27,310.47,None,None,None,"Display,HDMI,USB",Ac to dc external power supply,23.29,,0.11,,0.1,,,71.99,79.58,300,No,0.8,None,N/A,2,,,Yes,,,,07/20/2020 12:00:00 AM,07/14/2020 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_27UN880_06022020072849_2929295,No
2401506,"LG Electronics, Inc.",LG,27BN88U-*,27BN88U,",,(""*"" can be 'blank' or A~Z,Ex.:27UN880-B)",,Monitor,IPS LCD,3840 x 2160,8.3,27,310.47,None,None,None,"Display,HDMI,USB",Ac to dc external power supply,23.29,,0.11,,0.1,,,71.99,79.58,300,No,0.8,None,N/A,2,,,Yes,,,,07/20/2020 12:00:00 AM,07/14/2020 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_27BN88U_091520220154710_4881159,No
2387950,"LG Electronics, Inc.",LG,27BP450Y-*,27BP450Y,",,(""*"" can be 'blank' or A~Z,Ex.:27BP450Y-B)",195174014325,Monitor,IPS LCD,1920 x 1080,2.1,27,311.67,Built-In Speakers,Built-In Speakers,None,"VGA,Display,HDMI",Ac to dc external power supply,,,0.1,,0.1,,,,52.06,270.5,No,,None,N/A,2,,,No,,,,11/17/2021 12:00:00 AM,11/02/2021 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_27BP450Y_110120212114511_5769061,Yes
2401258,"LG Electronics, Inc.",LG,27BP45YP-*,27BP45YP,",,(""*"" can be 'blank' or A~Z,Ex.:27BP45YP-B)",,Monitor,IPS LCD,1920 x 1080,2.1,27,311.67,Built-In Speakers,Built-In Speakers,None,"VGA,Display,HDMI",Ac to dc external power supply,14.69,,0.1,,0.1,,,45.61,52.06,270.5,No,,None,N/A,2,,,No,,,,09/06/2022 12:00:00 AM,09/07/2022 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_27BP45YP_090320221021323_9024959,No
2400317,"LG Electronics, Inc.",LG,27BP55U-*,27BP55U,",,(""*"" can be 'blank' or A~Z,Ex.:27BP55U-B)",195174043363,Monitor,IPS LCD,3840 x 2160,8.3,27,310.47,USB-C,None,None,"Display,HDMI,USB",Ac to dc external power supply,22.41,,0.19,,0.16,,,69.79,79.56,335.9,No,0.8,None,N/A,2,,,Yes,96,,,08/21/2022 12:00:00 AM,08/17/2022 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_27BP55U_081620220636586_5553141,No
2384848,"LG Electronics, Inc.",LG,27BP85L-*,27BP85L,",,(* can be blank or A~Z, Ex.:27BP85L-W)",195174027851,Monitor,IPS LCD,3840 x 2160,8.3,27,310,"USB-C,Built-In Speakers",None,None,"Display,HDMI,USB",Ac to dc external power supply,23.5,,0.16,,0.06,,,72.97,79.58,440,No,0.9,None,N/A,2,,,Yes,,No,,08/31/2021 12:00:00 AM,12/12/2020 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_27BP85L_100420210306184_6815918,No
2370858,"LG Electronics, Inc.",LG,27BP85U-*,27BP85U,",,(* can be blank or A~Z, Ex.:27BP85U-W)",195174014295,Monitor,IPS LCD,3840 x 2160,8.3,27,310,"USB-C,Built-In Speakers",None,None,"Display,HDMI,USB",Ac to dc external power supply,23.5,,0.16,,0.06,,,72.97,79.58,440,No,0.9,None,N/A,2,,,Yes,,No,,02/10/2021 12:00:00 AM,12/12/2020 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_27BP85U_121220200038173_7709558,No
2393859,"LG Electronics, Inc.",LG,27BP85UN-*,27BP85UN,",,(* can be blank or A~Z, Ex.:27BP85UN-W)",195174038956,Monitor,IPS LCD,3840 x 2160,8.3,27,310,"USB-C,Built-In Speakers",None,None,"Display,HDMI,USB",Ac to dc external power supply,23.5,,0.16,,0.06,,,72.97,79.54,440,No,0.9,None,N/A,2,,,Yes,,No,,03/15/2022 12:00:00 AM,03/15/2022 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_27BP85UN_031820220226189_8847776,No
2394019,"LG Electronics, Inc.",LG,27BQ70QC,27BQ70QC-#,",,#= 0-9, A-Z or blank",195174035191,Monitor,IPS LCD,2560 x 1440,3.7,27,310.47,"USB-C,Built-In Speakers,Camera Interface,User Adjustable Backlight","Built-In Speakers,Camera Interface",None,"Other,HDMI",Ac to dc internal power supply,18.35,-0.01,0.07,,0.06,,,56.7,58.1,350,No,,sRGB,N/A,1000,,,Yes,,,,03/31/2022 12:00:00 AM,03/23/2022 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_27BQ70QC-#_032320220449149_8499946,No
2401835,"LG Electronics, Inc.",LG,27BQ85U#,27BQ85U#-##,",,# = 0-9, A-Z or blank",195174048047,Monitor,IPS LCD,3840 x 2160,8.3,27,310.25,"High Dynamic Range,Curved Screen,USB-C,Built-In Speakers,User Adjustable Backlight","High Dynamic Range,Built-In Speakers",None,"Display,HDMI,USB",Ac to dc external power supply,25.89,,0.25,,0.13,,,80.8,94.46,399.9,No,,DCI-P3,N/A,2000,,,Yes,,No,,09/25/2022 12:00:00 AM,09/19/2022 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_27BQ85U#-##_09192022062559_2914608,No
2402072,"LG Electronics, Inc.",LG,27BR550Y-*,27BR550Y,",,(""*"" can be 'blank' or A~Z,Ex.:27BR550Y-C)",195174049129,Monitor,IPS LCD,1920 x 1080,2.1,27,311.67,None,None,None,"DVI,Display,HDMI,USB",Ac to dc internal power supply,13.03,,0.12,,0.12,,,40.63,52.04,231.9,No,0.7,NTSC,N/A,2,,,No,,,,09/24/2022 12:00:00 AM,09/28/2022 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_27BR550Y_092420220238131_6265382,Yes
2403479,"LG Electronics, Inc.",LG,27BR650B-*,27BR650B,",,(""*"" can be 'blank' or A~Z,Ex.:27BR650B-C)",195174049112,Monitor,IPS LCD,1920 x 1080,2.1,27,311.67,USB-C,None,None,"Display,HDMI",Ac to dc internal power supply,15.17,,0.31,,0.17,,,48.28,54.79,255.5,No,2.8,NTSC,N/A,2,,,Yes,65,,,10/21/2022 12:00:00 AM,10/21/2022 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_27BR650B_101720220908433_2548443,No
2402183,"LG Electronics, Inc.",LG,27BR750C-*,27BR750C,",,(""*"" can be 'blank' or A~Z,Ex.:27BR750C-C)",195174049105,Monitor,IPS LCD,1920 x 1080,2.1,27,311.67,USB-C,None,None,"Display,HDMI",Ac to dc internal power supply,15.17,,0.31,,0.17,,,48.28,54.79,255.5,No,2.8,NTSC,N/A,2,,,Yes,65,,,09/25/2022 12:00:00 AM,09/28/2022 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_27BR750C_092420220300718_8829292,No
2353348,"LG Electronics, Inc.",LG,27MD5KL#,27MD5KL#-#,",,(“#” = 0-9, A-Z or blank)",,Monitor,IPS LCD,5120 x 2880,14.8,27,312.07,"USB-C,Built-In Speakers,Camera Interface,User Adjustable Backlight","Built-In Speakers,Camera Interface",None,"Thunderbolt,USB",Ac to dc internal power supply,32.37,,0.84,,0.21,,,104.03,116.45,540,Yes,,DCI-P3,N/A,1200,,,Yes,,,,11/15/2019 12:00:00 AM,01/13/2020 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_27MD5KL#-#_01142020075159_8319149,No
2351066,"LG Electronics, Inc.",LG,27UL600-W,27UL600,"27BL65U-W,27BL65U,; 27UL650-W,27UL650,",,Monitor,IPS LCD,3840 x 2160,8.3,27,310.47,None,None,None,"Display,HDMI",Ac to dc external power supply,21.6,,0.14,,0.13,,,67.01,76.83,250,No,0.8,None,N/A,2,,,No,,,,01/15/2020 12:00:00 AM,11/26/2019 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_27UL600_11262019082115_6475405,No
2401511,"LG Electronics, Inc.",LG,"27UN880-*(""*"" can be 'blank' or A~Z,Ex.:27UN880-B)",27UN880,",,(""*"" can be 'blank' or A~Z,Ex.:27UN880-B)",,Monitor,IPS LCD,3840 x 2160,8.3,27,310.47,None,None,None,"Display,HDMI,USB",Ac to dc external power supply,23.29,,0.11,,0.1,,,71.99,79.58,300,No,0.8,None,N/A,2,,,Yes,,,,07/20/2020 12:00:00 AM,07/14/2020 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_27UN880_091520220153274_6708379,No
2401502,"LG Electronics, Inc.",LG,27UN880P-*,27UN880P,",,(""*"" can be 'blank' or A~Z,Ex.:27UN880P-B)",,Monitor,IPS LCD,3840 x 2160,8.3,27,310.47,None,None,None,"Display,HDMI,USB",Ac to dc external power supply,23.29,,0.11,,0.1,,,71.99,79.58,300,No,0.8,None,N/A,2,,,Yes,,,,09/06/2022 12:00:00 AM,09/09/2022 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_27UN880P_090320220946504_7782696,No
2371775,"LG Electronics, Inc.",LG,27UP600-*,27UP600,",,(* can be blank or A~Z,Ex.:27UP600-W, 27UP650-W)",,Monitor,IPS LCD,3840 x 2160,8.3,27,310,None,None,None,"Display,HDMI",Ac to dc external power supply,20.84,,0.13,,0.13,,,64.83,76.83,410,No,0.9,None,N/A,2,,,No,,,,02/10/2021 12:00:00 AM,12/15/2020 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_27UP600_121420202311413_6008553,No
2401436,"LG Electronics, Inc.",LG,27UP600P-*,27UP600P,",,(* can be blank or A~Z,Ex.:27UP600P-W)",,Monitor,IPS LCD,3840 x 2160,8.3,27,310,None,None,None,"Display,HDMI",Ac to dc external power supply,20.84,,0.13,,0.13,,,64.83,76.83,410,No,0.9,None,N/A,2,,,No,,,,09/06/2022 12:00:00 AM,09/09/2022 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_27UP600P_090320221100344_3155046,No
2373592,"LG Electronics, Inc.",LG,27UP650-*,27UP650,",,(* can be blank or A~Z,Ex.:27UP600-W, 27UP650-W)",,Monitor,IPS LCD,3840 x 2160,8.3,27,310,None,None,None,"Display,HDMI",Ac to dc external power supply,20.84,,0.13,,0.13,,,64.83,76.83,410,No,0.9,None,N/A,2,,,No,,,,02/10/2021 12:00:00 AM,12/15/2020 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_27UP650_020720211958114_4160245,No
2401435,"LG Electronics, Inc.",LG,27UP650P-*,27UP650P,",,(* can be blank or A~Z,Ex.:27UP650P-W)",,Monitor,IPS LCD,3840 x 2160,8.3,27,310,None,None,None,"Display,HDMI",Ac to dc external power supply,20.84,,0.13,,0.13,,,64.83,76.83,410,No,0.9,None,N/A,2,,,No,,,,09/06/2022 12:00:00 AM,09/09/2022 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_27UP650P_091220220821591_4795842,No
2390586,"LG Electronics, Inc.",LG,27UP80B-*,27UP80B,",,(* can be blank or A~Z, Ex.: 27UP80B-W)",195174033920,Monitor,IPS LCD,3840 x 2160,8.3,27,310,"USB-C,Built-In Speakers",None,None,"Display,HDMI,USB",Ac to dc external power supply,23.5,,0.16,,0.06,,,72.97,79.58,440,No,0.9,None,N/A,2,,,Yes,,No,,01/20/2022 12:00:00 AM,12/12/2020 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_27UP80B_01172022032420_4341252,No
2370859,"LG Electronics, Inc.",LG,27UP850-*,27UP850,",,(* can be blank or A~Z, Ex.:27UP850-W)",195174007754,Monitor,IPS LCD,3840 x 2160,8.3,27,310,"USB-C,Built-In Speakers",None,None,"Display,HDMI,USB",Ac to dc external power supply,23.5,,0.16,,0.06,,,72.97,79.58,440,No,0.9,None,N/A,2,,,Yes,,No,,02/10/2021 12:00:00 AM,12/12/2020 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_27UP850_121220200036713_6535430,No
2393860,"LG Electronics, Inc.",LG,27UP850N-*,27UP850N,",,(* can be blank or A~Z, Ex.:27UP850N-W)",195174038925,Monitor,IPS LCD,3840 x 2160,8.3,27,310,"USB-C,Built-In Speakers",None,None,"Display,HDMI,USB",Ac to dc external power supply,23.5,,0.16,,0.06,,,72.97,79.54,440,No,0.9,None,N/A,2,,,Yes,,No,,03/15/2022 12:00:00 AM,03/15/2022 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_27UP850N_031120222023805_1102012,No
2405264,"LG Electronics, Inc.",LG,27UP85NP-*,27UP85NP,",,(""*"" can be 'blank' or A~Z,Ex.:27BP85UP-W)",,Monitor,IPS LCD,3840 x 2160,8.3,27,310,"USB-C,Built-In Speakers",None,None,"Display,HDMI,USB",Ac to dc external power supply,23.5,,0.16,,0.06,,,72.97,79.58,440,No,0.9,None,N/A,2,,,Yes,,No,,11/30/2022 12:00:00 AM,12/02/2022 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_27UP85NP_113020220257450_9396664,No
2406191,"LG Electronics, Inc.",LG,28BQ750-*,28BQ750,",,(""*"" can be 'blank' or A~Z, Ex.: 28BQ750-C)",195174052112,Monitor,IPS LCD,2560 x 2880,7.4,27.6,378.33,Built-In Speakers,None,None,"Display,HDMI,USB",Ac to dc external power supply,31,,0.26,,0.18,,,96.53,106.3,270,Yes,0.4,DCI-P3,N/A,700,90,90,Yes,90,,,12/16/2022 12:00:00 AM,12/20/2022 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_28BQ750_122120220559764_7439589,No
2397405,"LG Electronics, Inc.",LG,28MQ780-*,28BQ780,",,(""*"" can be 'blank' or A~Z,Ex.:28BQ780-B)",195174036501,Monitor,IPS LCD,2560 x 2880,7.4,27.6,378.33,"USB-C,Built-In Speakers",Built-In Speakers,None,"Display,HDMI,USB",Ac to dc external power supply,28.36,,0.26,,0.17,,,88.43,106.3,297.7,Yes,1.0,DCI-P3,N/A,1,,,Yes,96,,,06/07/2022 12:00:00 AM,06/10/2022 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_28BQ780_060220220159130_1652094,No
2406077,"LG Electronics, Inc.",LG,28MQ750-*,28MQ750,",,(""*"" can be 'blank' or A~Z, Ex.: 28MQ750-C)",195174052112,Monitor,IPS LCD,2560 x 2880,7.4,27.6,378.33,Built-In Speakers,None,None,"Display,HDMI,USB",Ac to dc external power supply,31,,0.26,,0.18,,,96.53,106.3,270,Yes,0.4,DCI-P3,N/A,700,90,90,Yes,90,,,12/16/2022 12:00:00 AM,12/20/2022 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_28MQ750_12142022024293_6290799,No
2393067,"LG Electronics, Inc.",LG,28MQ780-*,28MQ780,",,(""*"" can be 'blank' or A~Z,Ex.:28MQ780-B)",195174035207,Monitor,IPS LCD,2560 x 2880,7.4,27.6,378.33,"USB-C,Built-In Speakers",Built-In Speakers,None,"Display,HDMI,USB",Ac to dc external power supply,28.36,,0.26,,0.17,,,88.43,106.3,297.7,Yes,1.0,DCI-P3,N/A,1,,,Yes,96,,,02/07/2022 12:00:00 AM,02/17/2022 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_28MQ780_021320222104442_4151432,No
2401955,"LG Electronics, Inc.",LG,29BQ650-*,29BQ650,",,(* can be blank or A~Z,Ex.:29BQ650-B)",195174049167,Monitor,IPS LCD,2560 x 1080,2.8,28.7,295.97,"USB-C,Built-In Speakers",Built-In Speakers,None,"Display,HDMI,USB",Ac to dc external power supply,15.29,,0.22,,0.22,,,48.13,53.37,299.1,No,0.8,None,N/A,2,,,No,,,,09/25/2022 12:00:00 AM,09/21/2022 12:00:00 AM,"United States, Taiwan, Japan, Canada",ES_1118034_29BQ650_092620220711579_4988947,No
2370668,"LG Electronics, Inc.",LG,29WP500-*,29WP500,",,""*"" can be 'blank' or A~Z,Ex.:29WP500-B",,Monitor,IPS LCD,2560 x 1080,2.8,28.7,295.97,None,None,None,HDMI,Ac to dc external power supply,13.88,,0.14,,0.13,,,,53.39,300,No,,None,N/A,2,,,No,,,,01/20/2021 12:00:00 AM,11/25/2020 12:00:00 AM,"United States, Taiwan, Japan",ES_1118034_29WP500_120320200056868_7915278,No
2401255,"LG Electronics, Inc.",LG,29WP500P-*,29WP500P,",,(""*"" can be 'blank' or A~Z,Ex.:29WP500P-B)",,Monitor,IPS LCD,2560 x 1080,2.8,28.7,295.97,None,None,None,HDMI,Ac to dc external power supply,13.91,,0.14,,0.13,,,43.45,53.39,300,No,,None,N/A,2,,,No,,,,09/06/2022 12:00:00 AM,09/07/2022 12:00:00 AM,"United States, Taiwan, Japan",ES_1118034_29WP500P_090320221010100_7743966,No
2362379,Lenovo Group Limited,Lenovo,P27h-20,D19270QP1,,,Monitor,IPS LCD,1440 x 2560,3.7,27,310.47,"Full Network Connectivity,Built-In Speakers","Full Network Connectivity,Built-In Speakers",Full Network Connectivity,"Display,HDMI,USB",Ac to dc internal power supply,19.31,,0.5,,0.19,,,62.05,65.57,350,Yes,35,None,N/A,100,1,1,Yes,90,No,,11/11/2019 12:00:00 AM,07/04/2020 12:00:00 AM,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_D19270QP1_07042020130242_3887450,No
2384686,Lenovo Group Limited,Lenovo,P27h-20,D19270QP1,"P27h-28,D21270QP0,",196119633786,Monitor,IPS LCD,2560 x 1440,3.9,27,310.47,USB-C,Built-In Speakers,None,"RJ45,Display,HDMI,USB",Ac to dc internal power supply,20.96,,0.75,,0.19,,,68.53,72.04,350,Yes,38.6,sRGB,N/A,1000,1,1,Yes,90,No,,05/31/2022 12:00:00 AM,06/02/2022 12:00:00 AM,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_D19270QP1_09232021112445I33_7349927,No
2354738,Lenovo Group Limited,Lenovo,T22i-20,D20215FT0,"P22i-20,,",,Monitor,IPS LCD,1080 x 1920,2.1,21.5,197.6,None,None,None,"VGA,Display,HDMI,USB",Ac to dc internal power supply,10.3,,0.13,,0.08,,,32.32,42.65,250,No,34.30,NTSC,N/A,1000,,,No,,No,0,02/06/2020 12:00:00 AM,12/31/2019 12:00:00 AM,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_D20215FT0_02072020150851_2862475,No
2354739,Lenovo Group Limited,Lenovo,T22v-20,D20215FT1,,,Monitor,IPS LCD,1080 x 1920,2.1,21.5,197.6,None,None,None,"VGA,Display,HDMI,USB",Ac to dc internal power supply,10.75,,0.15,,0.09,,,33.81,42.65,250,No,34.30,NTSC,N/A,1000,,,No,,No,,02/06/2020 12:00:00 AM,12/31/2019 12:00:00 AM,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_D20215FT1_01022020160017_6726581,No
2354740,Lenovo Group Limited,Lenovo,T24v-20,D20238FT0,,,Monitor,IPS LCD,1080 x 1920,2.1,23.8,242.18,None,None,None,"VGA,Display,HDMI,USB",Ac to dc internal power supply,11.36,,0.15,,0.09,,,35.68,45.73,250,No,33,NTSC,N/A,1000,,,No,,No,,02/06/2020 12:00:00 AM,12/31/2019 12:00:00 AM,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_D20238FT0_01022020170249_8138807,No
